,조사일,브랜드,생필품,식품,축산물
0,2020-11,CU,6960.606060606061,3721.818181818182,
1,2020-11,GS25,10411.111111111111,4060.9541984732823,9300.0
2,2020-11,GS수퍼마켓,8378.363016667323,3944.816600251397,8532.280765253361
3,2020-11,농협,8881.73482032218,3812.7564071856286,6299.705882352941
4,2020-11,롯데마트,,1658.2625,5769.04
5,2020-11,롯데백화점,,2242.84126984127,8016.125
6,2020-11,롯데슈퍼,8052.2640900503775,4386.475084687802,7117.981122419969
7,2020-11,세븐일레븐,6906.01226993865,3926.110183639399,
8,2020-11,신세계백화점,8858.870703764322,3977.2477436823106,9320.753846153846
9,2020-11,이마트,8564.89819328936,4422.511960842564,8936.924924924924
10,2020-11,현대백화점,9230.046793283787,4391.880087664371,6859.306569343065
